id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,price_per_m2,distance_km
1944f253e7ee623770d211cad91d8f2b,gdynia,tenement,37.0,2.0,1.0,2.0,1955.0,54.5285,18.50231,2.54,9.0,0.221,0.065,0.282,0.017,0.891,0.857,0.089,condominium,brick,premium,no,no,no,no,yes,450000,12162.162162162162,3.0
bb6265bf60ad3240b24aa68b995d096f,gdynia,apartmentBuilding,122.0,5.0,3.0,3.0,1996.0,54.4929318081992,18.4357933960071,7.39,0.0,4.047,3.839,4.158,4.015,4.299,1.097,4.163,condominium,brick,premium,yes,yes,yes,yes,yes,1200000,9836.065573770491,7.0
3deb6b9e6e1b68cc6a8a26b01088b6b7,gdynia,blockOfFlats,108.64,5.0,3.0,3.0,1999.0,54.4684983,18.48195437,6.92,4.0,0.599,3.454,0.541,0.464,0.308,1.097,0.367,condominium,brick,premium,no,yes,no,no,yes,999999,9204.703608247422,7.0
daafef2b33d772ee2a0b605d3345de45,gdynia,blockOfFlats,46.6,3.0,2.0,10.0,1972.0,54.4985826398526,18.5150731062247,2.95,7.0,0.112,1.335,0.763,0.137,0.436,1.407,0.148,cooperative,concreteSlab,low,no,yes,yes,no,yes,495000,10622.317596566523,3.0
13940e09cfe7f5c922cd95284e3760b8,gdynia,tenement,56.0,2.0,4.0,4.0,1956.0,54.51628,18.53839,0.53,68.0,0.42,0.553,0.385,0.297,0.095,0.189,0.061,condominium,brick,premium,no,no,no,no,no,790000,14107.142857142857,1.0
6b01fdfeeb8849ded28854ffd6e48a48,gdynia,tenement,60.0,3.0,3.0,3.0,1996.0,54.5468034979667,18.4549023733483,6.16,0.0,2.242,3.441,2.169,2.06,2.603,2.862,2.447,condominium,brick,premium,yes,yes,no,yes,yes,569000,9483.333333333334,6.0
c84cfd1ad30245b45f22fcd3458cb3bf,gdynia,blockOfFlats,98.0,4.0,2.0,3.0,2001.0,54.5000754,18.4403383,6.81,0.0,4.12,3.494,4.448,4.055,4.429,1.097,4.306,condominium,brick,premium,no,yes,no,no,yes,929000,9479.591836734693,7.0
5fcce5c97c2584f82ad49d4799685b0d,gdynia,blockOfFlats,53.4,3.0,2.0,4.0,1966.0,54.54025,18.46903,5.02,0.0,1.079,2.283,1.016,0.901,1.444,1.724,1.284,condominium,concreteSlab,premium,no,no,no,no,yes,449000,8408.239700374532,5.0
0afabc8ba364ee3e9714c5926abf4a5c,gdynia,blockOfFlats,53.1,3.0,3.0,3.0,1981.0,54.53791,18.43741,6.85,0.0,2.972,4.111,2.962,2.835,3.326,3.658,3.152,condominium,concreteSlab,premium,no,no,no,no,yes,579000,10903.954802259886,7.0
046a0ba78f6970e3bc287e426d720287,gdynia,apartmentBuilding,41.0,2.0,1.0,2.0,2020.0,54.48573,18.53864,3.92,8.0,0.397,0.764,0.18,0.288,0.175,2.48,0.105,condominium,brick,premium,no,no,yes,yes,no,745000,18170.731707317074,4.0
63807df1f534b798702ad4a81d6ecd31,gdynia,blockOfFlats,60.87,3.0,1.0,3.0,1960.0,54.49838,18.54167,2.52,9.0,0.241,0.822,0.497,0.092,0.42,1.247,0.144,condominium,brick,premium,no,no,no,no,no,910000,14949.893215048465,3.0
2dc101c07dc1f3162ae2f5beab9880e9,gdynia,apartmentBuilding,97.0,5.0,5.0,5.0,2018.0,54.52731,18.49384,3.03,3.0,0.154,0.475,0.83,0.549,0.803,0.79,0.469,condominium,brick,premium,no,yes,yes,no,no,1790000,18453.60824742268,3.0
048b7c279113599fdfe3ce50121370de,gdynia,apartmentBuilding,58.5,2.0,4.0,8.0,2021.0,54.49021,18.54378,3.44,6.0,0.684,0.414,0.325,0.399,0.593,2.108,0.158,condominium,brick,premium,no,yes,yes,no,no,1111500,19000.0,3.0
050af74c84c06d9641c42beaa200f1ef,gdynia,apartmentBuilding,102.8,5.0,5.0,5.0,2010.0,54.47958,18.50434,5.14,1.0,0.873,2.222,1.028,0.932,0.499,3.537,1.068,condominium,brick,premium,no,yes,yes,yes,no,1750000,17023.346303501945,5.0
27fc0c8e7c62011db537b3da04fcc8a1,gdynia,apartmentBuilding,146.61,5.0,2.0,2.0,2024.0,54.46674,18.51196,6.29,0.0,1.093,3.423,0.755,0.659,0.56,4.69,0.787,condominium,brick,premium,no,yes,yes,no,yes,2806601,19143.312188800217,6.0
2faa1c2973ba44cbf4e6c3bb413811aa,gdynia,apartmentBuilding,124.48,4.0,1.0,7.0,2024.0,54.52487,18.54538,0.57,13.0,0.353,1.602,0.606,0.617,0.083,0.268,0.302,condominium,brick,premium,no,yes,yes,no,no,2218234,17820.00321336761,1.0
d36c9ad0cb8cabc43101bc9a255bde6b,gdynia,apartmentBuilding,36.71,2.0,7.0,7.0,2024.0,54.52487,18.54538,0.57,13.0,0.353,1.602,0.606,0.617,0.083,0.268,0.302,condominium,brick,premium,no,yes,yes,no,no,753289,20519.994551893218,1.0
2af66e890ae81306751f2d753b56adbf,gdynia,apartmentBuilding,134.96,5.0,2.0,2.0,2024.0,54.46674,18.51196,6.29,0.0,1.093,3.423,0.755,0.659,0.56,4.69,0.787,condominium,brick,premium,no,yes,yes,no,yes,2611900,19353.1416716064,6.0
5873746be01162a1f1eb2ad6cd5cd98f,gdynia,apartmentBuilding,73.58,3.0,1.0,2.0,2024.0,54.46674,18.51196,6.29,0.0,1.093,3.423,0.755,0.659,0.56,4.69,0.787,condominium,brick,premium,no,yes,yes,no,yes,1408000,19135.634683337863,6.0
857e558e90d835ba46a113ee4c9d5028,gdynia,apartmentBuilding,65.57,3.0,4.0,4.0,2024.0,54.52419,18.54491,0.5,21.0,0.286,1.521,0.535,0.565,0.148,0.194,0.224,condominium,brick,premium,no,yes,yes,no,no,1618535,24684.07808448986,0.0
945d7c31b0e424ba4606d72bca43960f,gdynia,blockOfFlats,63.0,3.0,3.0,4.0,1990.0,54.5189,18.5305,0.62,19.0,0.487,0.908,0.29,0.53,0.303,0.549,0.113,cooperative,brick,premium,yes,yes,no,no,yes,580000,9206.349206349207,1.0
0c228fa32b949226abb5491850fd3ea8,gdynia,blockOfFlats,52.2,2.0,13.0,17.0,2020.0,54.52743,18.54675,0.85,2.0,0.62,1.9,0.872,0.834,0.249,0.56,0.395,condominium,brick,premium,no,yes,yes,no,no,1550000,29693.486590038312,1.0
1ea3f72568816ff9240eb9002b8aecb5,gdynia,blockOfFlats,44.83,2.0,3.0,4.0,2024.0,54.52419,18.54491,0.5,21.0,0.286,1.521,0.535,0.565,0.148,0.194,0.224,condominium,brick,premium,no,yes,yes,no,no,808000,18023.64488066027,0.0
4125ce9d047027240345e4c5763de591,gdynia,blockOfFlats,36.0,2.0,3.0,3.0,2010.0,54.47186,18.514,5.71,3.0,1.016,2.944,0.782,0.098,0.078,4.106,0.858,condominium,brick,premium,no,no,no,no,no,529000,14694.444444444445,6.0
d278f0f5e68ddd55c3c8c39b639b9f1b,gdynia,blockOfFlats,126.05,4.0,1.0,3.0,2001.0,54.47592,18.51935,5.18,2.0,1.042,2.395,1.269,0.471,0.492,3.587,1.159,condominium,brick,premium,no,yes,no,no,yes,1550000,12296.707655692186,5.0
65aeb49b2806ba22e71e40c4f77ba29b,gdynia,apartmentBuilding,141.0,6.0,3.0,3.0,2018.0,54.50236,18.43857,6.83,0.0,4.242,3.628,4.71,4.18,4.568,1.097,4.441,condominium,brick,premium,no,no,yes,yes,no,1389000,9851.063829787234,7.0
281a177e35a2c20ca387b82673f555eb,gdynia,blockOfFlats,59.0,3.0,2.0,4.0,1954.0,54.5036,18.5428,1.95,13.0,0.17,0.269,0.383,0.298,0.454,0.906,0.085,condominium,brick,premium,yes,yes,no,no,yes,840000,14237.28813559322,2.0
4f2ae04774e12e125a9e415e64f9b47b,gdynia,blockOfFlats,60.0,3.0,3.0,4.0,1984.0,54.5617,18.4834,5.79,0.0,2.955,3.683,2.823,2.822,3.117,3.107,3.08,condominium,concreteSlab,low,yes,yes,no,no,yes,498000,8300.0,6.0
68b6915b51060e5d6620b471b33388e1,gdynia,apartmentBuilding,50.0,2.0,4.0,4.0,2023.0,54.52206,18.52241,1.11,7.0,0.373,1.438,0.459,0.264,0.613,1.13,0.093,condominium,brick,premium,no,yes,yes,yes,no,772000,15440.0,1.0
72f55272c1d12cc4f41145dde1bfc4e9,gdynia,tenement,74.84,4.0,1.0,3.0,1936.0,54.48496,18.53837,4.01,9.0,0.311,0.817,0.098,0.298,0.128,2.56,0.038,condominium,brick,premium,yes,yes,no,no,yes,789000,10542.490646712988,4.0
6cc534cd5f1ee7469d4852282d215428,gdynia,blockOfFlats,37.9,2.0,11.0,11.0,1962.0,54.51707,18.5307,0.72,13.0,0.398,0.721,0.492,0.451,0.18,0.363,0.081,condominium,brick,premium,no,no,yes,no,yes,479000,12638.522427440634,1.0
c83662c73213f3c6c355fb86656f0226,gdynia,blockOfFlats,51.2,2.0,1.0,2.0,1960.0,54.54293,18.53865,2.44,0.0,2.227,2.779,2.401,2.23,1.249,2.317,1.456,condominium,brick,premium,no,no,no,yes,yes,529000,10332.03125,2.0
682f1811c07873937ae417418f4c7eab,gdynia,apartmentBuilding,40.12,2.0,1.0,4.0,2023.0,54.52181,18.52309,1.06,7.0,0.365,1.432,0.411,0.313,0.647,1.081,0.139,condominium,brick,premium,no,yes,yes,yes,no,610000,15204.386839481556,1.0
06ccd085887ed5692aaf17ab74a4651b,gdynia,apartmentBuilding,38.2,2.0,2.0,4.0,2023.0,54.52186,18.52301,1.07,7.0,0.37,1.44,0.417,0.306,0.652,1.088,0.132,condominium,brick,premium,no,yes,yes,yes,no,577000,15104.712041884815,1.0
827b98ca40e8406e5a2e09c2ed7bc423,gdynia,blockOfFlats,44.6,2.0,3.0,4.0,1960.0,54.51621,18.53166,0.73,19.0,0.431,0.607,0.405,0.45,0.07,0.249,0.092,condominium,brick,premium,no,no,no,yes,yes,529000,11860.986547085202,1.0
4cb2e80e5b31bbcb6b85bc142de9dd9a,gdynia,apartmentBuilding,67.63,3.0,1.0,3.0,2022.0,54.5009,18.4368,6.99,0.0,4.35,3.727,4.674,4.285,4.664,1.097,4.54,condominium,brick,premium,yes,yes,yes,yes,yes,950000,14047.02055300902,7.0
d7f0e3f948ec7dc132e9309e63bc77eb,gdynia,blockOfFlats,39.8,3.0,11.0,11.0,1996.0,54.55023,18.51643,3.57,0.0,2.38,2.502,2.54,2.598,2.565,2.286,2.38,condominium,concreteSlab,premium,no,no,no,no,yes,419000,10527.638190954774,4.0
890b6c8b3dea908474f7c311d05bd4fc,gdynia,tenement,58.85,2.0,5.0,5.0,1996.0,54.52199,18.53497,0.31,39.0,0.405,1.174,0.223,0.12,0.098,0.671,0.044,condominium,brick,premium,no,yes,no,no,yes,759000,12897.196261682242,0.0
a28ef692632ae42a92714286db37b98a,gdynia,blockOfFlats,48.66,2.0,2.0,3.0,2018.0,54.469013,18.519578,5.92,2.0,1.429,2.901,1.137,0.502,0.353,4.34,1.197,condominium,brick,premium,no,yes,yes,no,yes,688000,14138.923140156186,6.0
37a0257b5be94ce8f8149b3cd2d81348,gdynia,blockOfFlats,53.41,3.0,9.0,10.0,1983.0,54.548076,18.432809,7.51,0.0,3.557,4.759,3.506,3.387,3.925,4.217,3.758,condominium,brick,premium,no,yes,no,no,no,529000,9904.512263621045,8.0
baf17dc4cd187152816fd289e2e00ebc,gdynia,apartmentBuilding,49.0,2.0,5.0,17.0,2023.0,54.5253941,18.5441289,0.57,10.0,0.337,1.63,0.59,0.568,0.042,0.336,0.318,condominium,brick,premium,no,yes,no,no,no,1467000,29938.775510204083,1.0
04e94a0dd2f53302a4b301912dc77134,gdynia,apartmentBuilding,60.0,3.0,1.0,3.0,2022.0,54.501206,18.436615,6.99,0.0,4.362,3.741,4.707,4.299,4.679,1.097,4.554,condominium,brick,premium,no,yes,no,no,no,937000,15616.666666666666,7.0
fb9d6aca97fc174cfbd2b832ac4d3a45,gdynia,blockOfFlats,35.0,1.0,1.0,6.0,1960.0,54.514947,18.53872,0.68,70.0,0.288,0.418,0.282,0.171,0.023,0.103,0.055,condominium,brick,premium,no,no,yes,no,yes,620000,17714.285714285714,1.0
e183b0d40480aee50c9fdda9e13f2f57,gdynia,blockOfFlats,111.5,4.0,4.0,12.0,2012.0,54.521841,18.543413,0.27,60.0,0.197,1.242,0.339,0.426,0.084,0.142,0.071,condominium,brick,premium,no,yes,yes,yes,no,2676000,24000.0,0.0
079e042c6c7893dc9f826329dce9a9e0,gdynia,blockOfFlats,37.0,2.0,4.0,4.0,1950.0,54.5212169,18.5375378,0.13,60.0,0.297,1.088,0.047,0.093,0.023,0.522,0.033,condominium,brick,premium,no,no,yes,no,yes,555000,15000.0,0.0
7aece474c80b8a907aa52fb0ff7a1354,gdynia,blockOfFlats,38.0,2.0,4.0,10.0,1975.0,54.537248,18.477959,4.36,3.0,0.414,1.617,0.356,0.236,0.778,1.069,0.62,condominium,brick,premium,no,yes,yes,no,yes,439000,11552.631578947368,4.0
75be8822abbf38fedb27880fd239abcf,gdynia,apartmentBuilding,59.0,3.0,1.0,17.0,2020.0,54.52517,18.54204,0.49,17.0,0.255,1.569,0.492,0.44,0.179,0.369,0.28,condominium,brick,premium,no,yes,no,no,no,1300000,22033.898305084746,0.0
45552d377e96b30366f85ee2fdc38249,gdynia,tenement,100.85,4.0,1.0,4.0,1936.0,54.5142191,18.5404833,0.76,60.0,0.298,0.409,0.227,0.223,0.222,0.221,0.13,condominium,brick,low,no,yes,no,no,no,1195000,11849.28111056024,1.0
df324e065b6fd906d3a3804de15e4106,gdynia,blockOfFlats,48.3,2.0,2.0,3.0,2017.0,54.469013,18.519578,5.92,2.0,1.429,2.901,1.137,0.502,0.353,4.34,1.197,condominium,brick,premium,no,yes,yes,yes,yes,688000,14244.306418219463,6.0
9dd0143c88f583b45693e571d9dceff1,gdynia,blockOfFlats,61.0,3.0,4.0,4.0,1971.0,54.55119,18.52959,3.41,0.0,2.903,3.025,2.964,3.093,2.336,2.969,2.497,condominium,brick,premium,no,yes,no,no,yes,450000,7377.049180327869,3.0
8b9f9123e0988b93155d38d7a66d4e66,gdynia,blockOfFlats,53.9,3.0,7.0,10.0,1967.0,54.51785,18.5353,0.44,68.0,0.59,0.714,0.343,0.466,0.283,0.367,0.107,condominium,concreteSlab,premium,no,yes,yes,no,yes,849000,15751.391465677181,0.0
8d5faeb66566c86a916ba1220f8ab59d,gdynia,blockOfFlats,52.3,2.0,2.0,2.0,1996.0,54.45031,18.46015,9.38,0.0,3.063,0.654,2.987,2.928,2.606,1.097,2.58,condominium,brick,premium,no,yes,yes,no,no,499000,9541.10898661568,9.0
325bffb27821de16ce75c68b464e2b74,gdynia,blockOfFlats,50.0,2.0,5.0,5.0,1996.0,54.522172,18.523766,1.02,7.0,0.408,1.44,0.375,0.349,0.609,1.085,0.145,condominium,brick,premium,no,yes,no,no,no,615000,12300.0,1.0
3da8e5709aa700e89809a1b303e8aaea,gdynia,blockOfFlats,71.6,4.0,1.0,4.0,1999.0,54.466995,18.485008,6.96,3.0,0.657,3.578,0.551,0.542,0.152,1.097,0.151,condominium,brick,premium,no,yes,no,no,no,735000,10265.363128491621,7.0
df6bfcd6db38467d71df91a7ec446157,gdynia,blockOfFlats,88.0,3.0,1.0,5.0,1996.0,54.522172,18.523766,1.02,7.0,0.408,1.44,0.375,0.349,0.609,1.085,0.145,condominium,brick,premium,no,no,no,no,no,1120000,12727.272727272728,1.0
7bfec8337b0a398561e7fee7ca08e7b9,gdynia,tenement,75.13,4.0,4.0,4.0,1965.0,54.51536,18.53055,0.85,14.0,0.356,0.571,0.339,0.413,0.142,0.241,0.115,condominium,brick,premium,no,no,no,no,yes,699000,9303.87328630374,1.0
603c1958f50146c8e176ae24e1333d96,gdynia,blockOfFlats,52.26,2.0,5.0,5.0,1996.0,54.519696,18.5355395,0.29,56.0,0.506,0.917,0.252,0.263,0.091,0.562,0.198,cooperative,brick,premium,no,yes,yes,no,yes,729000,13949.483352468427,0.0
b58529820581c73118c5d438d02036c3,gdynia,blockOfFlats,77.65,5.0,3.0,3.0,2022.0,54.5490221,18.5321914,3.15,0.0,2.828,2.933,2.851,2.915,2.043,2.963,2.215,condominium,brick,premium,yes,yes,yes,yes,yes,1100000,14166.13007083065,3.0
f7b3c1ab374cb465edde0bfdf198fad0,gdynia,blockOfFlats,62.8,3.0,1.0,4.0,1981.0,54.550019,18.4400539,7.18,0.0,3.241,4.445,3.176,3.062,3.605,3.876,3.445,condominium,brick,premium,no,no,no,no,yes,598000,9522.292993630574,7.0
f39f588d653db7bc19f2efb534c2119f,gdynia,blockOfFlats,80.44,3.0,2.0,3.0,1996.0,54.50160485,18.43660113,6.98,0.0,4.365,3.746,4.739,4.302,4.684,1.097,4.559,condominium,brick,premium,no,yes,yes,no,no,995000,12369.467926404774,7.0
571a5fa52505508a6d0b85e3960cc7dc,gdynia,blockOfFlats,60.2,3.0,5.0,5.0,1959.0,54.5222386,18.5235039,1.04,7.0,0.414,1.456,0.393,0.331,0.627,1.101,0.126,condominium,brick,premium,no,no,yes,no,no,720000,11960.132890365448,1.0
eabd0fea5cdcf2133378102260c24b67,gdynia,tenement,57.76,2.0,5.0,5.0,1952.0,54.50854,18.54499,1.43,22.0,0.142,0.406,0.584,0.249,0.077,0.854,0.461,condominium,brick,premium,no,no,no,no,yes,850000,14716.06648199446,1.0
77597320796b5d260e2093fc8cbef407,gdynia,blockOfFlats,53.0,3.0,3.0,10.0,1993.0,54.54212,18.46195,5.52,0.0,1.578,2.783,1.518,1.402,1.944,2.226,1.782,condominium,brick,premium,no,yes,no,no,yes,535000,10094.33962264151,6.0
754ccde9c703f804711259ebe98cf345,gdynia,blockOfFlats,66.4,4.0,3.0,4.0,1980.0,54.55222,18.51753,3.75,0.0,2.612,2.733,2.772,2.83,2.774,2.503,2.613,condominium,brick,premium,no,yes,no,no,yes,649150,9776.355421686747,4.0
9823870f5fee93e549831bf299947fe4,gdynia,blockOfFlats,67.2,3.0,1.0,4.0,2014.0,54.49434,18.44005,7.07,0.0,3.916,3.543,4.032,3.871,4.201,1.097,4.044,condominium,brick,premium,no,no,yes,no,no,890400,13250.0,7.0
ca4d3738fcb6e7bf29da57dbc5836716,gdynia,blockOfFlats,42.0,2.0,2.0,3.0,2017.0,54.4948274,18.4390747,7.1,0.0,3.999,3.599,4.115,3.953,4.284,1.097,4.127,condominium,brick,premium,no,yes,yes,no,no,559000,13309.52380952381,7.0
a8e79ad3b93eeef76f9c0fe12d885e26,gdynia,apartmentBuilding,57.7,2.0,2.0,3.0,2011.0,54.5008,18.43795,6.93,0.0,4.275,3.652,4.614,4.211,4.589,1.097,4.465,condominium,brick,premium,no,no,no,no,no,630000,10918.544194107451,7.0
9683b4dca438a807af12ccbcdbe064c5,gdynia,blockOfFlats,48.2,3.0,6.0,10.0,1970.0,54.53821,18.4636,5.25,0.0,1.312,2.5,1.285,1.158,1.677,1.993,1.506,condominium,brick,premium,no,yes,yes,no,yes,549000,11390.041493775932,5.0
735f8f2df6baf7e8b508de51b066108d,gdynia,apartmentBuilding,80.0,3.0,1.0,3.0,2021.0,54.5002,18.4362,7.06,0.0,4.387,3.762,4.649,4.322,4.696,1.097,4.573,condominium,brick,premium,no,yes,no,yes,no,1099000,13737.5,7.0
c94e59c3873715f5d17fa07c797493f3,gdynia,blockOfFlats,55.0,3.0,4.0,10.0,1970.0,54.51739,18.53538,0.48,63.0,0.538,0.662,0.371,0.425,0.249,0.318,0.121,condominium,brick,premium,no,yes,yes,no,yes,849000,15436.363636363636,0.0
e4474f9a9115878faccba995d3185b17,gdynia,blockOfFlats,43.58,2.0,1.0,3.0,2023.0,54.51781,18.52696,0.88,9.0,0.27,0.929,0.434,0.302,0.421,0.587,0.146,condominium,brick,premium,no,yes,yes,no,no,915000,20995.869664983937,1.0
8a3f71ab830ae3e17844780d450c5ad5,gdynia,blockOfFlats,47.32,2.0,1.0,3.0,1970.0,54.49831,18.54035,2.53,10.0,0.326,0.829,0.463,0.069,0.37,1.206,0.164,condominium,brick,premium,no,yes,no,no,yes,669000,14137.785291631446,3.0
29b936910551596c42c815897ffa8237,gdynia,blockOfFlats,60.3,3.0,4.0,4.0,1972.0,54.55121,18.52952,3.42,0.0,2.902,3.024,2.963,3.092,2.341,2.967,2.501,condominium,brick,premium,no,yes,no,no,yes,450000,7462.68656716418,3.0
b654bb23353e85cf598d7d6aa09d7654,gdynia,apartmentBuilding,41.0,2.0,5.0,16.0,2021.0,54.50476,18.53322,1.85,13.0,0.325,0.51,0.188,0.338,0.122,0.354,0.17,condominium,brick,premium,no,yes,no,no,no,650000,15853.658536585366,2.0
429cb59ef90f79c10c24dcde2fff6c40,gdynia,blockOfFlats,76.64,4.0,4.0,5.0,2013.0,54.49952,18.51644,2.81,4.0,0.146,1.426,0.88,0.055,0.559,1.271,0.121,condominium,brick,premium,yes,yes,yes,no,no,1120000,14613.778705636743,3.0
a9f3522f43c6a29a41ad27dd11492181,gdynia,blockOfFlats,54.61,3.0,1.0,3.0,2023.0,54.48456,18.42584,8.38,0.0,4.217,4.699,4.303,4.156,4.339,1.097,4.281,condominium,brick,premium,no,no,yes,no,no,567000,10382.713788683392,8.0
946758c30319428331de9c68a0c07bc8,gdynia,blockOfFlats,54.87,3.0,2.0,4.0,1965.0,54.49432,18.54975,3.04,8.0,0.22,0.612,0.086,0.468,0.129,1.924,0.085,condominium,brick,premium,no,no,no,no,yes,749000,13650.446509932568,3.0
6642cc98bfdaebb6c477db2bb9df4376,gdynia,blockOfFlats,64.06,2.0,10.0,10.0,1970.0,54.51746,18.52923,0.77,12.0,0.338,0.808,0.442,0.385,0.279,0.456,0.109,condominium,brick,premium,no,yes,yes,no,yes,785000,12254.136746799875,1.0
9bc568849a761e68bd446ce4016ae972,gdynia,blockOfFlats,42.49,2.0,1.0,4.0,1979.0,54.50005,18.50884,3.06,9.0,0.063,0.944,0.969,0.188,0.316,1.627,0.268,condominium,brick,premium,no,yes,no,no,yes,499000,11743.939750529536,3.0
797e707744316658d616e595177bb371,gdynia,blockOfFlats,46.34,2.0,3.0,4.0,1980.0,54.5393533,18.4343875,7.08,0.0,3.186,4.338,3.17,3.043,3.543,3.871,3.37,condominium,brick,premium,no,yes,no,no,yes,399000,8610.271903323262,7.0
5e3119036c57363c91ee8d36666a05a5,gdynia,blockOfFlats,76.8,4.0,3.0,5.0,2008.0,54.55612,18.51763,4.15,0.0,3.02,3.133,3.126,3.215,3.111,2.862,3.028,condominium,brick,premium,no,yes,yes,yes,no,990000,12890.625,4.0
d298d3bd0668ab83f49ff6f05d85c11b,gdynia,apartmentBuilding,37.0,2.0,2.0,4.0,2023.0,54.52166,18.52344,1.04,7.0,0.349,1.406,0.388,0.339,0.623,1.053,0.166,condominium,brick,premium,no,yes,yes,yes,no,555000,15000.0,1.0
fb91182786d9b35247207d896f1a05b2,gdynia,blockOfFlats,63.0,3.0,2.0,4.0,1978.0,54.55288,18.52215,3.71,0.0,2.804,2.935,2.931,3.014,2.762,2.75,2.791,condominium,concreteSlab,premium,no,yes,no,no,yes,599000,9507.936507936507,4.0
41578cdb0f944e4071d9010f35a90c69,gdynia,blockOfFlats,81.19,4.0,2.0,3.0,2017.0,54.49245,18.43609,7.39,0.0,4.001,3.829,4.111,3.971,4.25,1.097,4.116,condominium,brick,premium,no,yes,yes,yes,no,1040000,12809.459293016382,7.0
da2f85188db7ca621b5db2dfb72fab05,gdynia,apartmentBuilding,63.22,3.0,1.0,4.0,2023.0,54.52176,18.52335,1.04,7.0,0.36,1.418,0.394,0.33,0.629,1.066,0.154,condominium,brick,premium,no,yes,yes,yes,no,961000,15200.885795634293,1.0
8a89a6cfb2a59ab09371df0a449cd271,gdynia,apartmentBuilding,47.34,2.0,4.0,17.0,2020.0,54.52743,18.54675,0.85,2.0,0.62,1.9,0.872,0.834,0.249,0.56,0.395,condominium,brick,premium,no,yes,yes,yes,no,1350000,28517.110266159692,1.0
2335401b9480f1a132539adbd16027e5,gdynia,blockOfFlats,105.0,4.0,2.0,2.0,2017.0,54.48342,18.41095,9.29,0.0,0.285,0.654,0.391,0.258,0.222,1.097,0.234,condominium,brick,premium,no,yes,no,yes,no,1048000,9980.952380952382,9.0
d99348189800acf0236e508b6cf5f14d,gdynia,blockOfFlats,58.79,3.0,1.0,3.0,2022.0,54.54844,18.54595,3.08,0.0,2.852,3.523,3.054,2.903,1.705,2.889,2.058,condominium,brick,premium,no,yes,yes,no,no,749000,12740.261949311107,3.0
ef573a620b055167764fcbd19c2d82bf,gdynia,blockOfFlats,42.0,3.0,2.0,4.0,1970.0,54.5378,18.45953,5.48,0.0,1.558,2.731,1.539,1.412,1.919,2.242,1.746,condominium,brick,premium,no,yes,no,no,yes,410000,9761.904761904761,5.0
33ee15a1ee4952b1ce0214aceb67eac2,gdynia,tenement,50.0,2.0,3.0,4.0,1936.0,54.53062,18.49999,2.76,7.0,0.141,0.079,0.512,0.285,0.824,0.581,0.076,condominium,brick,premium,no,no,no,no,yes,449000,8980.0,3.0
6e035917091fa2317375bf7cba7df8ab,gdynia,blockOfFlats,62.2,3.0,1.0,3.0,1999.0,54.46975,18.48789,6.6,8.0,0.325,3.247,0.2,0.251,0.213,1.097,0.111,condominium,brick,premium,no,yes,no,no,yes,670000,10771.704180064307,7.0
38a49fa68621abde66f6c20b7c1536aa,gdynia,tenement,120.0,5.0,1.0,1.0,1930.0,54.51777,18.51634,1.53,2.0,0.254,1.467,0.938,0.542,0.881,1.193,0.665,condominium,brick,premium,no,no,no,yes,yes,1349000,11241.666666666666,2.0
b96a30a8804d8381b3e335f67979ec1e,gdynia,blockOfFlats,66.0,3.0,3.0,5.0,2023.0,54.51704,18.53818,0.45,73.0,0.5,0.632,0.306,0.289,0.174,0.265,0.13,condominium,brick,premium,no,no,yes,no,no,1640000,24848.484848484848,0.0
97663951ad2a58f24f5342c0422a2c2d,gdynia,tenement,72.0,3.0,1.0,1.0,1930.0,54.51777,18.51634,1.53,2.0,0.254,1.467,0.938,0.542,0.881,1.193,0.665,condominium,brick,premium,no,no,no,yes,yes,1349000,18736.11111111111,2.0
3a0489fdc44db3c5d5abfbb8936e371c,gdynia,blockOfFlats,77.0,4.0,1.0,1.0,2019.0,54.56104,18.49128,5.43,0.0,2.928,3.499,2.799,2.821,3.031,2.965,3.023,condominium,brick,premium,no,yes,no,yes,no,865000,11233.766233766233,5.0
bbe6e36db93cc497cef707d3d64fe3a1,gdynia,apartmentBuilding,61.1,2.0,15.0,17.0,2020.0,54.52553,18.54322,0.56,10.0,0.32,1.627,0.566,0.525,0.099,0.368,0.32,condominium,brick,premium,no,no,yes,no,no,1344632,22007.07037643208,1.0
9f7170068786d260c18e11ef720d85a0,gdynia,apartmentBuilding,53.17,2.0,1.0,2.0,2024.0,54.46674,18.51196,6.29,0.0,1.093,3.423,0.755,0.659,0.56,4.69,0.787,condominium,brick,premium,no,yes,yes,no,yes,983645,18500.0,6.0
02c2b6a72f825ecf172d2db7ccb64193,gdynia,apartmentBuilding,47.51,2.0,1.0,2.0,2024.0,54.46674,18.51196,6.29,0.0,1.093,3.423,0.755,0.659,0.56,4.69,0.787,condominium,brick,premium,no,yes,yes,no,yes,997700,20999.78951799621,6.0
3cf6e22b97e7815eae6c0178b09bb44b,gdynia,apartmentBuilding,81.08,3.0,1.0,2.0,2024.0,54.46674,18.51196,6.29,0.0,1.093,3.423,0.755,0.659,0.56,4.69,0.787,condominium,brick,premium,no,yes,yes,no,yes,1624180,20031.820424272322,6.0
